"Year","State","State ANSI","Class","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value"
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",23
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","NOVALURON","124002",39
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",9.6
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","POTASSIUM SALTS","79021",9.6
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PYRETHRINS","69001",8
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PYRIPROXYFEN","129032",9.6
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPINETORAM","110007",26
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPINOSAD","110003",18
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPIROMESIFEN","24875",9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPIROTETRAMAT","392201",9.6
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SULFOXAFLOR","5210",9.6
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","THIAMETHOXAM","60109",12
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","TOTAL",NA,63
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","BT KURSTAKI SA-12","6518",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","CAPRIC ACID","128955",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","CAPRYLIC ACID","128919",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","CHLOROPICRIN","81501",30
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","DICHLOROPROPENE","29001",22
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","FLUTRIAFOL","128940",9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","GLIOCLADIUM VIRENS","129000",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","IRON PHOSPHATE","34903",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","METALDEHYDE","53001",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","METAM-POTASSIUM","39002",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","METAM-SODIUM","39003",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","PAECILOMYCES FUMOSOR","115002",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","POTASSIUM SILICATE","72606",126.9
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","REYNOUTRIA SACHALINE","55809",15
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","OTHER","TOTAL",NA,45
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FERTILIZER","NITROGEN",NA,97
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FERTILIZER","PHOSPHATE",NA,93
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FERTILIZER","POTASH",NA,94
2018,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FERTILIZER","SULFUR",NA,81
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","AZOXYSTROBIN","128810",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CAPTAN","81301",87400
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","COPPER CHLORIDE HYD.","23501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","COPPER HYDROXIDE","23401",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CYPRODINIL","288202",3300
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","DIFENOCONAZOLE","128847",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FENHEXAMID","90209",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FLUDIOXONIL","71503",1700
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FLUOPYRAM","80302",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","IPRODIONE","109801",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","ISOFETAMID","270000",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","MEFENOXAM","113502",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PENTHIOPYRAD","90112",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PROPICONAZOLE","122101",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRIMETHANIL","288201",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","SULFUR","77501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","THIOPHANATE-METHYL","102001",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","THIRAM","79801",22500
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","TOTAL",NA,128400
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","CARFENTRAZONE-ETHYL","128712",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","FLUMIOXAZIN","129034",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","GLYPHOSATE ISO. SALT","103601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","NAPROPAMIDE","103001",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","OXYFLUORFEN","111601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","PARAQUAT","61601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"HERBICIDE","TOTAL",NA,9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","ABAMECTIN","122804",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","ACETAMIPRID","99050",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENAZATE","586",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENTHRIN","128825",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BT KURSTAK ABTS-1857","6523",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BT KURSTAKI ABTS-351","6522",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","CHLORANTRANILIPROLE","90100",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","FLONICAMID","128016",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","MALATHION","57701",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","MUSTARD OIL","4901",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","NALED","34401",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","NOVALURON","124002",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","SPINETORAM","110007",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","SPIROMESIFEN","24875",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","THIAMETHOXAM","60109",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","TOTAL",NA,102700
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","CYTOKININS","116801",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","DIMETHYL DISULFIDE DMDS","29088",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","REYNOUTRIA SACHALINE","55809",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","TOTAL",NA,59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","NITROGEN",NA,136000
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","PHOSPHATE",NA,42000
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","POTASH",NA,173000
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN","128810",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN","81301",1.9
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL","288202",0.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID","90209",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.2
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUOPYRAM","80302",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","IPRODIONE","109801",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","ISOFETAMID","270000",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MEFENOXAM","113502",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PENTHIOPYRAD","90112",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE","122101",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL","288201",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","SULFUR","77501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIRAM","79801",1.6
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUMIOXAZIN","129034",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","NAPROPAMIDE","103001",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","OXYFLUORFEN","111601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","PARAQUAT","61601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ABAMECTIN","122804",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID","99050",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE","586",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN","128825",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLONICAMID","128016",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION","57701",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MUSTARD OIL","4901",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NALED","34401",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NOVALURON","124002",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINETORAM","110007",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN","24875",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM","60109",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","CYTOKININS","116801",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","DIMETHYL DISULFIDE DMDS","29088",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","REYNOUTRIA SACHALINE","55809",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","NITROGEN",NA,1
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","PHOSPHATE",NA,0
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","POTASH",NA,1
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301",9.2
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202",1
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE","109801",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","ISOFETAMID","270000",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PENTHIOPYRAD","90112",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","SULFUR","77501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIRAM","79801",6
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","FLUMIOXAZIN","129034",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","NAPROPAMIDE","103001",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","OXYFLUORFEN","111601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","PARAQUAT","61601",9.8
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ABAMECTIN","122804",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID","99050",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE","586",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN","128825",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FLONICAMID","128016",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION","57701",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MUSTARD OIL","4901",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NALED","34401",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NOVALURON","124002",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPINETORAM","110007",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPIROMESIFEN","24875",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM","60109",4.5
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CYTOKININS","116801",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","DIMETHYL DISULFIDE DMDS","29088",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","REYNOUTRIA SACHALINE","55809",59.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","NITROGEN",NA,14
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","PHOSPHATE",NA,4
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","POTASH",NA,17
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN","81301",4.9
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202",3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503",2.3
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","IPRODIONE","109801",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","ISOFETAMID","270000",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PENTHIOPYRAD","90112",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101",9.7
2018,"FLORIDA","12","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201",9.7
