"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Class","Method","Marketing_channels","Utilizations","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value","CV (%)"
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","CYTOKININS","116801",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","FLUTRIAFOL","128940",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","INDOLEBUTYRIC ACID","46701",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","METAM-POTASSIUM","39002",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","NITROGEN",NA,12,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","PHOSPHATE",NA,4,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","POTASH",NA,22,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","SULFUR",NA,NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810",0.214,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID","128008",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301",10.509,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CHLOROTHALONIL","81901",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYFLUFENAMID","555550",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYMOXANIL","129106",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202",0.756,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FAMOXADONE","113202",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.47,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUXAPYROXAD","138009",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FOSETYL-AL","123301",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE","109801",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","ISOFETAMID","270000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MANCOZEB","14504",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PENTHIOPYRAD","90112",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","SULFUR","77501",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TETRACONAZOLE","120603",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIRAM","79801",12.456,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLUMIZOLE","128879",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","2,4-D, DIMETH. SALT","30019",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","CLETHODIM","121011",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","FLUMIOXAZIN","129034",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","HERBICIDE","PARAQUAT","61601",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ABAMECTIN","122804",0.033,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID","99050",0.179,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE","586",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN","128825",0.136,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.06,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","CYANTRANILIPROLE","90098",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","DIAZINON","57801",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FENPROPATHRIN","127901",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FLUPYRADIFURONE","122304",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","HEXYTHIAZOX","128849",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","IMIDACLOPRID","129099",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION","57701",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","METHOMYL","90301",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NALED","34401",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NOVALURON","124002",0.18,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PYRETHRINS","69001",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPINETORAM","110007",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPINOSAD","110003",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SULFOXAFLOR","5210",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM","60109",0.064,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CYTOKININS","116801",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","OTHER","FLUTRIAFOL","128940",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","OTHER","INDOLEBUTYRIC ACID","46701",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","OTHER","METAM-POTASSIUM","39002",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","NITROGEN",NA,43,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","PHOSPHATE",NA,29,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","POTASH",NA,79,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER","SULFUR",NA,NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810",1.4,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID","128008",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN","81301",5.2,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","CHLOROTHALONIL","81901",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","CYFLUFENAMID","555550",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","CYMOXANIL","129106",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202",3.1,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FAMOXADONE","113202",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503",3.1,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FLUXAPYROXAD","138009",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","FOSETYL-AL","123301",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","IPRODIONE","109801",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","ISOFETAMID","270000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","MANCOZEB","14504",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","PENTHIOPYRAD","90112",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","SULFUR","77501",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","TETRACONAZOLE","120603",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","THIRAM","79801",5.8,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE","128879",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","HERBICIDE","2,4-D, DIMETH. SALT","30019",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","HERBICIDE","CLETHODIM","121011",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","HERBICIDE","FLUMIOXAZIN","129034",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","HERBICIDE","PARAQUAT","61601",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804",1.1,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050",1.2,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"BEARING",NA,NA,NA,"APPLICATIONS"," MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENAZATE","586",NA,NA
